Run 1, Time 1,Run 2, Time 2,Run 3, Time 3,Run 4, Time 4,Run 5, Time 5,Run 6, Time 6,Run 7, Time 7,Run 8, Time 8,Run 9, Time 9,Run 10, Time 10,Run 11, Time 11,Run 12, Time 12,Run 13, Time 13,Run 14, Time 14,Run 15, Time 15,Run 16, Time 16,Run 17, Time 17,Run 18, Time 18,Run 19, Time 19,Run 20, Time 20,Run 21, Time 21,Run 22, Time 22,Run 23, Time 23,Run 24, Time 24,Run 25, Time 25,Run 26, Time 26,Run 27, Time 27,Run 28, Time 28,Run 29, Time 29,Run 30, Time 30,Run 31, Time 31,Run 32, Time 32,Run 33, Time 33,Run 34, Time 34,Run 35, Time 35,Run 36, Time 36,Run 37, Time 37,Run 38, Time 38,Run 39, Time 39,Run 40, Time 40,Run 41, Time 41,Run 42, Time 42,Run 43, Time 43,Run 44, Time 44,Run 45, Time 45,Run 46, Time 46,Run 47, Time 47,Run 48, Time 48,Run 49, Time 49,Run 50, Time 50,Run 51, Time 51,Run 52, Time 52,Run 53, Time 53,Run 54, Time 54,Run 55, Time 55,Run 56, Time 56,Run 57, Time 57,Run 58, Time 58,Run 59, Time 59,Run 60, Time 60,Run 61, Time 61,Run 62, Time 62,Run 63, Time 63,Run 64, Time 64,Run 65, Time 65,Run 66, Time 66,Run 67, Time 67,Run 68, Time 68,Run 69, Time 69,Run 70, Time 70,Run 71, Time 71,Run 72, Time 72,Run 73, Time 73,Run 74, Time 74,Run 75, Time 75,Run 76, Time 76,Run 77, Time 77,Run 78, Time 78,Run 79, Time 79,Run 80, Time 80,Run 81, Time 81,Run 82, Time 82,Run 83, Time 83,Run 84, Time 84,Run 85, Time 85,Run 86, Time 86,Run 87, Time 87,Run 88, Time 88,Run 89, Time 89,Run 90, Time 90,Run 91, Time 91,Run 92, Time 92,Run 93, Time 93,Run 94, Time 94,Run 95, Time 95,Run 96, Time 96,Run 97, Time 97,Run 98, Time 98,Run 99, Time 99,Run 100, Time 100,
,
Schwefel's Function tests:
Data:,-117.632,5.814e-06,-191.118,2.736e-06,-1097.58,2.736e-06,-3.8237,2.736e-06,28.3396,2.394e-06,1142.86,2.393e-06,59.6765,2.394e-06,546.403,2.394e-06,-31.0263,2.394e-06,999.093,2.394e-06,1457.44,2.735e-06,-158.436,2.736e-06,-519.981,2.736e-06,406.509,2.394e-06,-97.1053,2.393e-06,-937.56,2.736e-06,-208.901,2.736e-06,64.5228,2.393e-06,-261.019,2.394e-06,603.793,2.736e-06,-49.3727,2.394e-06,250.205,2.393e-06,-748.32,4.788e-06,15.3192,2.736e-06,689.983,2.736e-06,-813.661,2.735e-06,320.957,2.393e-06,-550.873,2.736e-06,-398.985,2.736e-06,-509.528,2.735e-06,90.9029,2.393e-06,528.507,2.736e-06,1277.82,2.736e-06,154.674,2.736e-06,-163.533,2.394e-06,1236.86,2.394e-06,504.811,2.393e-06,-341.6,2.394e-06,-640.921,2.394e-06,639.941,2.394e-06,63.5724,2.393e-06,-387.472,2.394e-06,-22.5643,2.736e-06,587.134,2.736e-06,-48.9482,2.394e-06,-569.368,2.736e-06,-590.217,3.077e-06,-616.937,2.736e-06,440.03,2.736e-06,852.748,2.736e-06,537.014,2.393e-06,-3.93197,2.394e-06,-211.731,2.736e-06,789.944,4.446e-06,-790.506,2.394e-06,426.811,2.394e-06,-442.941,2.394e-06,348.656,2.394e-06,-719.666,2.393e-06,-217.072,2.736e-06,-309.839,2.736e-06,-93.4993,2.736e-06,362.288,2.735e-06,-341.468,2.736e-06,1010.64,2.394e-06,-243.59,2.394e-06,385.245,2.736e-06,-798.077,2.394e-06,650.132,2.394e-06,-748.63,2.736e-06,-1019.59,2.394e-06,-110.168,2.394e-06,605.547,2.736e-06,-230.664,2.394e-06,213.255,2.736e-06,693.731,2.394e-06,-138.885,4.103e-06,-175.961,2.736e-06,-821.912,2.736e-06,-191.574,2.393e-06,1317.33,2.394e-06,-757.434,2.736e-06,-82.6777,2.394e-06,-62.9929,2.393e-06,2.75968,2.393e-06,-1224.19,2.394e-06,13.9914,2.394e-06,-459.526,2.736e-06,593.398,2.393e-06,590.12,2.736e-06,327.206,2.394e-06,333.892,2.393e-06,511.89,2.736e-06,-821.674,2.736e-06,-339.994,2.393e-06,281.952,2.394e-06,-1246.68,2.736e-06,-1650.26,2.736e-06,-40.9927,2.735e-06,244.242,2.736e-06,
Mean time for runs:, 2.65027e-06
First De Jong Function tests:
Data:,892775,1.026e-06,701158,1.026e-06,933495,1.026e-06,678937,1.026e-06,863473,1.026e-06,774632,1.026e-06,680303,1.368e-06,1.00059e+06,1.709e-06,1.1485e+06,1.368e-06,847386,1.026e-06,1.35948e+06,1.368e-06,582253,1.026e-06,1.20282e+06,1.368e-06,1.1886e+06,1.026e-06,914225,1.026e-06,1.4689e+06,1.026e-06,600097,1.026e-06,943464,1.368e-06,723900,1.368e-06,824001,1.026e-06,898727,1.026e-06,1.21183e+06,1.026e-06,595618,1.026e-06,608682,1.71e-06,1.31167e+06,1.026e-06,999336,1.026e-06,855850,1.026e-06,918491,1.026e-06,698720,1.026e-06,603026,1.026e-06,1.00362e+06,1.026e-06,1.17497e+06,1.71e-06,878642,1.368e-06,493232,1.026e-06,855746,1.368e-06,710405,1.026e-06,646316,1.026e-06,884148,1.026e-06,1.12919e+06,1.026e-06,687168,1.026e-06,774652,1.368e-06,1.0475e+06,1.026e-06,661512,1.025e-06,935187,1.026e-06,815314,1.026e-06,1.15413e+06,1.026e-06,596976,1.026e-06,673749,1.026e-06,831342,1.026e-06,980600,1.026e-06,1.16214e+06,1.026e-06,724403,1.368e-06,512302,1.368e-06,1.22341e+06,1.026e-06,630144,1.026e-06,1.44221e+06,1.368e-06,882194,1.026e-06,1.09416e+06,1.026e-06,659335,1.026e-06,826028,1.026e-06,569217,1.026e-06,775383,1.026e-06,992658,1.026e-06,1.42664e+06,1.026e-06,624555,1.026e-06,565263,1.026e-06,685371,1.368e-06,670526,1.026e-06,575252,1.026e-06,761411,1.026e-06,1.17465e+06,1.026e-06,653249,1.026e-06,1.21626e+06,1.367e-06,770939,1.368e-06,808844,1.368e-06,1.27021e+06,1.367e-06,1.06846e+06,1.026e-06,1.12907e+06,1.026e-06,1.35353e+06,1.026e-06,1.08179e+06,1.026e-06,1.00705e+06,1.026e-06,1.26883e+06,1.026e-06,953004,1.368e-06,1.32268e+06,1.026e-06,1.06389e+06,1.026e-06,938142,1.026e-06,657454,1.026e-06,776643,1.368e-06,867511,1.026e-06,920659,1.026e-06,1.20025e+06,1.368e-06,702177,1.026e-06,1.09757e+06,1.368e-06,455793,1.026e-06,816112,1.026e-06,494003,1.026e-06,526388,1.026e-06,890394,1.026e-06,590410,1.368e-06,614800,1.368e-06,
Mean time for runs:, 1.12514e-06
Rosenbrock's Saddle Function tests:
Data:,1.43267e+13,2.5306e-05,9.64299e+12,2.5306e-05,9.17726e+12,2.5306e-05,3.84156e+12,2.7358e-05,1.57178e+13,2.5307e-05,1.23342e+13,2.5306e-05,1.01483e+13,2.5306e-05,6.25206e+12,2.5306e-05,6.75109e+12,2.5306e-05,9.0977e+12,3.1462e-05,6.66546e+12,2.5306e-05,2.86942e+13,2.5648e-05,2.0323e+13,2.5306e-05,1.49612e+13,2.4965e-05,1.34398e+13,2.5306e-05,2.46695e+13,2.4964e-05,5.3557e+12,2.5306e-05,6.94834e+12,2.5306e-05,1.85168e+13,2.5306e-05,1.56602e+13,2.5306e-05,9.24366e+12,3.4197e-05,5.35257e+12,2.5306e-05,1.91766e+13,2.5306e-05,8.82206e+12,2.5306e-05,2.19182e+13,2.5306e-05,1.78639e+13,2.5306e-05,3.94802e+12,2.5306e-05,9.59163e+12,2.5306e-05,1.26646e+13,2.5306e-05,1.39203e+13,2.5306e-05,8.47813e+12,2.5306e-05,7.79443e+12,2.7016e-05,2.33228e+13,3.3171e-05,1.75498e+13,1.7441e-05,1.53088e+13,1.744e-05,1.54092e+13,1.7441e-05,1.70011e+13,1.744e-05,6.8935e+12,1.7441e-05,8.62523e+12,1.744e-05,2.02799e+13,1.744e-05,1.67206e+13,1.7441e-05,1.54456e+13,1.744e-05,1.17377e+13,1.7441e-05,1.0768e+13,1.7441e-05,1.31143e+13,1.7441e-05,6.18494e+12,1.744e-05,3.65484e+12,1.7441e-05,1.1918e+13,2.428e-05,1.09018e+13,1.7441e-05,1.72015e+13,1.7782e-05,1.51539e+13,1.6415e-05,1.1011e+13,1.4705e-05,1.4512e+13,1.4363e-05,8.31206e+12,1.4363e-05,9.51982e+12,1.4363e-05,8.03694e+12,1.4705e-05,7.43194e+12,1.4363e-05,1.47983e+13,1.4705e-05,1.13301e+13,1.4705e-05,1.77937e+13,1.4363e-05,7.74114e+12,1.4363e-05,3.61589e+12,1.4705e-05,8.4293e+12,1.4705e-05,1.178e+13,1.4705e-05,2.22465e+13,1.4705e-05,1.15218e+13,1.4363e-05,1.99513e+13,1.4705e-05,1.83943e+12,1.8466e-05,6.93603e+12,1.4705e-05,1.53376e+13,1.4705e-05,1.07788e+13,1.4363e-05,1.07252e+13,1.4363e-05,2.29751e+13,1.4705e-05,1.26372e+13,1.4705e-05,1.30289e+13,1.4363e-05,1.94007e+13,1.5731e-05,1.10806e+13,1.4704e-05,9.57172e+12,1.4705e-05,7.52714e+12,1.4363e-05,1.28615e+13,1.4705e-05,7.58608e+12,1.4363e-05,1.16721e+13,1.4363e-05,2.15632e+13,1.4704e-05,1.89256e+13,1.5047e-05,1.30663e+13,1.4705e-05,1.70642e+13,1.5731e-05,1.44281e+13,1.4704e-05,8.97083e+12,1.4363e-05,1.8407e+13,1.4705e-05,3.05515e+12,1.4705e-05,1.87176e+13,1.4704e-05,9.45737e+12,1.4705e-05,1.39772e+13,1.4705e-05,7.0665e+12,1.4705e-05,2.96672e+12,1.4705e-05,1.14644e+13,1.4704e-05,1.66336e+13,1.4705e-05,1.10084e+13,1.4363e-05,1.36115e+13,1.4363e-05,1.76937e+13,1.4705e-05,
Mean time for runs:, 1.90274e-05
Rastrigin's Function tests:
Data:,1.01074e+07,1.4363e-05,2.24682e+07,1.3337e-05,1.68153e+07,1.3337e-05,9.19733e+06,1.3337e-05,1.89946e+07,1.2995e-05,1.46415e+07,1.7441e-05,2.16204e+07,1.2995e-05,3.05202e+06,1.3337e-05,2.04015e+07,1.3337e-05,1.71437e+07,1.3337e-05,1.32085e+07,1.2995e-05,2.3144e+07,1.2995e-05,1.09146e+07,1.3337e-05,1.23776e+07,1.3337e-05,9.07178e+06,1.3337e-05,1.55966e+07,1.3337e-05,1.65745e+07,1.2995e-05,1.77297e+07,1.3337e-05,1.18432e+07,1.3337e-05,2.65722e+07,1.3679e-05,1.17933e+07,1.3337e-05,2.95645e+07,1.3337e-05,1.65658e+07,1.3337e-05,1.47888e+07,1.3337e-05,1.54359e+07,1.3337e-05,1.84275e+07,1.3337e-05,1.79915e+07,1.3337e-05,1.9273e+07,1.3337e-05,2.12879e+07,1.3337e-05,1.48739e+07,1.3337e-05,1.74783e+07,1.3337e-05,1.8782e+07,1.3337e-05,1.91258e+07,1.2995e-05,1.14177e+07,1.2995e-05,1.46957e+07,1.3337e-05,1.87842e+07,1.4363e-05,1.38722e+07,1.3337e-05,1.62076e+07,1.2995e-05,2.20612e+07,1.2995e-05,1.3423e+07,1.4021e-05,1.11528e+07,1.2995e-05,1.41729e+07,1.3337e-05,2.20064e+07,1.3679e-05,1.52212e+07,1.6757e-05,1.75734e+07,1.3337e-05,1.99784e+07,1.2995e-05,1.60301e+07,1.3337e-05,1.15904e+07,1.3337e-05,1.50796e+07,1.3337e-05,5.54908e+06,1.3337e-05,1.23091e+07,1.3337e-05,7.61529e+06,1.3337e-05,1.57715e+07,1.2995e-05,1.43523e+07,1.2995e-05,1.25711e+07,1.3337e-05,2.19202e+07,1.3337e-05,1.58895e+07,1.2995e-05,5.67173e+06,1.3337e-05,2.77816e+07,1.3337e-05,2.06038e+07,1.4021e-05,1.67457e+07,1.3337e-05,1.48808e+07,1.2995e-05,1.48003e+07,1.4363e-05,1.44255e+07,1.6757e-05,1.04567e+07,1.3337e-05,1.14093e+07,1.2995e-05,1.77525e+07,1.2995e-05,2.12633e+07,1.3337e-05,2.61848e+07,1.3337e-05,1.16885e+07,1.3337e-05,1.91207e+07,1.2995e-05,2.34423e+07,1.3337e-05,1.00904e+07,1.2995e-05,1.76024e+07,1.2995e-05,2.09247e+07,1.3337e-05,2.1489e+07,1.4363e-05,1.56983e+07,1.2995e-05,2.32951e+07,1.3337e-05,1.31684e+07,1.2995e-05,2.34322e+07,1.2995e-05,2.28123e+07,1.2996e-05,2.13701e+07,1.2995e-05,1.17959e+07,1.3337e-05,1.58972e+07,1.7099e-05,1.20979e+07,1.2995e-05,1.85559e+07,1.2995e-05,1.29737e+07,1.3337e-05,1.35168e+07,1.2995e-05,1.96904e+07,1.3337e-05,2.40441e+07,1.2995e-05,7.81355e+06,1.2995e-05,2.71019e+07,1.3337e-05,2.68802e+07,1.2995e-05,1.19961e+07,1.5731e-05,1.61628e+07,1.3337e-05,1.48561e+07,1.3337e-05,8.38981e+06,1.3337e-05,1.86539e+07,1.3337e-05,2.17233e+07,1.3337e-05,2.11255e+07,1.3337e-05,
Mean time for runs:, 1.34635e-05
Griewang's Function tests:
Data:,134.351,1.3679e-05,206.678,1.3337e-05,180.265,1.3337e-05,199.65,1.7782e-05,338.481,1.3337e-05,277.495,1.2995e-05,260.578,1.4021e-05,181.201,1.3337e-05,167.682,1.3337e-05,310.261,1.2995e-05,198.303,1.2995e-05,313.132,1.3679e-05,165.462,1.3337e-05,247.024,1.3337e-05,199.612,1.4363e-05,294.394,1.3337e-05,274.826,1.3337e-05,225.254,1.2995e-05,308.1,1.2995e-05,154.467,1.2995e-05,271.548,1.2995e-05,291.674,1.2995e-05,278.398,1.2995e-05,223.08,1.8125e-05,239.339,1.8466e-05,241.747,1.7441e-05,174.907,1.8808e-05,189.671,1.7441e-05,257.009,1.8467e-05,232.057,1.3337e-05,139.325,1.3679e-05,127.905,1.2995e-05,261.237,1.3337e-05,320.877,1.8125e-05,163.259,1.3337e-05,156.24,1.2995e-05,265.576,1.2995e-05,154.024,1.3337e-05,233.573,1.2995e-05,157.014,1.3337e-05,256.031,1.6072e-05,297.443,1.2995e-05,95.6233,1.3337e-05,214.978,1.2995e-05,241.266,1.3337e-05,299.224,1.3337e-05,243.145,1.3337e-05,338.866,1.3337e-05,223.031,1.3337e-05,212.239,1.6073e-05,257.629,1.3337e-05,227.737,1.3337e-05,208.46,1.3337e-05,335.681,1.3679e-05,338.591,1.2995e-05,233.335,1.2995e-05,159.114,1.3337e-05,223.377,1.3337e-05,279.696,1.3679e-05,277.671,1.2995e-05,276.199,1.4705e-05,313.53,1.3337e-05,281.279,1.3337e-05,124.636,1.3337e-05,369.601,1.2995e-05,203.393,1.2995e-05,282.783,1.3337e-05,266.302,1.3337e-05,242.525,1.3337e-05,170.254,1.2995e-05,168.85,1.5731e-05,151.403,1.2995e-05,152.785,1.3337e-05,156.733,1.3337e-05,292.573,1.2995e-05,111.713,1.2996e-05,146.056,1.3337e-05,222.238,1.3337e-05,306.462,1.3337e-05,356.951,1.2995e-05,147.685,1.3337e-05,237.57,1.4021e-05,290.355,1.3337e-05,307.586,1.3337e-05,238.105,1.3337e-05,213.769,1.2995e-05,266.756,1.2995e-05,161.269,1.2995e-05,234.184,1.2995e-05,158.599,1.2995e-05,176.698,1.3337e-05,167.32,1.3337e-05,354.829,1.3337e-05,233.662,1.3337e-05,157.729,1.3337e-05,283.152,1.2995e-05,205.157,1.3337e-05,132.959,1.3337e-05,187.061,1.2995e-05,332.444,1.3337e-05,
Mean time for runs:, 1.37405e-05
Sine Envelope Sin Wave Function tests:
Data:,-4.7257,1.5731e-05,-4.49942,1.6757e-05,-4.49979,2.77e-05,-4.49998,2.4623e-05,-4.5013,2.2229e-05,-4.50059,2.2912e-05,-4.4982,2.1886e-05,-4.49876,2.1545e-05,-4.63523,2.1203e-05,-4.50095,2.0861e-05,-4.49936,2.086e-05,-4.45998,2.1203e-05,-4.64568,2.1202e-05,-4.49983,2.3254e-05,-4.49646,2.1203e-05,-4.49966,2.1202e-05,-4.48818,2.0861e-05,-4.50001,2.1544e-05,-4.50725,2.1544e-05,-4.49993,2.1545e-05,-4.49969,2.1544e-05,-4.50007,2.2228e-05,-4.49995,2.1887e-05,-4.50005,2.1544e-05,-4.53259,2.1545e-05,-4.50032,2.1544e-05,-4.49706,2.1544e-05,-4.49846,2.1202e-05,-4.0352,2.1203e-05,-4.51612,2.1202e-05,-4.50634,2.1203e-05,-4.49999,2.086e-05,-4.49999,2.1203e-05,-4.49995,2.1202e-05,-4.50113,2.0861e-05,-4.49937,2.086e-05,-4.46207,2.1544e-05,-4.49995,2.1886e-05,-4.62,2.1202e-05,-4.50124,2.1545e-05,-4.49981,2.1202e-05,-4.49923,2.1545e-05,-4.49993,2.1544e-05,-4.50008,2.1202e-05,-4.50022,2.1202e-05,-4.50087,2.086e-05,-4.50624,2.1545e-05,-4.50001,2.1544e-05,-4.50111,2.2228e-05,-4.5,2.1202e-05,-4.50032,2.1202e-05,-4.49977,2.1545e-05,-4.45535,2.2912e-05,-4.49948,2.3254e-05,-4.5001,2.1203e-05,-4.4982,2.1202e-05,-4.50005,2.1887e-05,-4.49948,2.086e-05,-4.2934,2.1203e-05,-4.5,2.1544e-05,-4.49596,2.1202e-05,-4.503,2.1544e-05,-4.50001,1.5389e-05,-4.50107,1.5389e-05,-4.50505,1.5389e-05,-4.49993,1.5389e-05,-4.49854,1.5047e-05,-4.50218,1.5389e-05,-4.49995,1.5389e-05,-4.50221,2.1203e-05,-4.4994,1.5389e-05,-4.50083,1.5389e-05,-4.50131,1.5047e-05,-4.49935,1.5389e-05,-4.50031,1.5389e-05,-4.50014,1.5389e-05,-4.4998,1.5389e-05,-4.50036,1.5388e-05,-4.50049,1.5389e-05,-4.50158,1.5389e-05,-4.50037,1.5389e-05,-4.49955,1.5389e-05,-4.49935,1.5047e-05,-4.49989,1.5389e-05,-4.52799,1.5389e-05,-4.50001,1.5389e-05,-4.50029,1.5389e-05,-4.51178,1.5389e-05,-4.49982,1.5389e-05,-4.49988,1.6756e-05,-4.49885,1.5389e-05,-4.49411,1.5389e-05,-4.50022,1.5388e-05,-4.49879,1.5389e-05,-4.50006,1.5389e-05,-4.49849,1.5389e-05,-4.49979,1.5388e-05,-4.49983,1.5389e-05,-4.49983,1.8809e-05,-4.49964,1.5389e-05,
Mean time for runs:, 1.92566e-05
Stretched V Sine Wave Function tests:
